FRS_ID,TRI_FACILITY_ID
110000792697,47150KHRDC1900E
110000419271,53233GBHRD2615W
110000592136,46345RLLCT2NDAN
110000617226,44482BCLRD2300H
110041566025,44646LTVST410OB
110000594857,56362CRMWL27546
110000399970,46680NWNRG3201W
110000412170,49707BTBPR416FO
110000421696,54308KRGRN1330B
110000386403,44102MDLND10615
110000392860,45153CNCNN1781U
110001131043,54812WSCNS616EM
110000401155,46808DNCRP2100W
110000700796,49424BSFCR471HO
110000432327,60411CRGLL374EJ
110000393912,45246FLTRN120PR
110000434637,60622SPMTL1720E
110010289017,46250BSTLC6161E
110001620121,44117LNCLN22801
110054323521,48220DPRND2535W
110000398454,46501RSTNCARGOS
110000392432,45040BRNFL1229C
110000435191,60633FRDMT12600
110017772178,61491FMCCRHWY17
110000406481,48197PRLSS2800T
110000432639,60433NTHNN9809I
110000421810,54401WSCHM2001N
110000418691,53212SFWYN3372N
110000404367,47933FLTWD1635E
110000436895,61081NRTHW121WA
110044894781,56007LNDLK70213
110000419173,53224VSLGH8600W
110000418003,53186NVSTR1401P
110000382407,43207NGTVP711SO
110002119207,49503LMFGC631CH
110017411834,48150BSFCR13000
110002113686,45377LCSLD801SC
110000385985,44077VRYDR670HA
110000427379,56401NRTHSPOBOX
110002034478,54241HMLTN13161
110000899993,49091FRYCP1210P
110001352839,47501HVRGR110SE
110000387340,44121THGLS4321G
110000426940,56082LMCRF315WS
110000432185,60406WTCCR14000
110000406613,48209MGNNC2771H
110002201322,60131DHSVS3429N
110000494304,53212JHNSN900EK
110000422515,54603LCRSS1407S
110000394458,45377MCCLY3535M
110000385958,44077RCPLS786HA
110001336215,60521MDNSC210WE
110001237135,46774PTTNL15012
110000417861,53177DSTND8211D
110001136039,60510MRCNN600KI
110000399408,46545NTNLS2401N
110000425219,55379CNKLN551VA
110000417175,53105NSTLF637SO
110017405690,49442LMCNC5025E
110000417095,53094WSPKN860WE
110000437527,61252DRVSN90119
110000394494,45381WHTTK10ELE
110008242035,53959WSCNS501SP
110014060194,46312DPNTS5215K
110000382755,43229LBRTC1050D
110000437322,61111PRGRS922LA
110000418361,53204WYNPG300SB
110009599032,49417RDYNN1835H
110000423195,54914RCHPR3300W
110002117780,48209PLLSB139SU
110002120641,53140FNSHN10115
110005871903,60101MGCRC1040A
110000385477,44035RCKCR320HU
110011573519,60638HNCKL6055S
110008819323,55337PPSCL1300E
110000434432,60618NMLRS3022N
110041171308,47421BRNNR80090
110002112366,44807MPPNR302LE
110000425950,55430PLYPT6800S
110002121007,53212MLLWS3704N
110000493957,48099MDRNP2927E
110001443956,55344RSMNT12001
110000410813,49441WSTMC1148W
110000422178,54476GTZCR1303L
110000409576,49106GSTMN9970R
110000408693,49001LNDSC431LA
110000411359,49503TDNTR44COL
110000416087,53012MRGLDW55N1
110000393805,45242LHRPR11230
110018347029,61938KLKNFPOBOX
110000402458,47274KBLCM1625B
110018324419,61021LLDLC1088C
110000766831,45177CRYST180EM
110001441495,49858MJRND56001
110000394635,45404CSTRN1600W
110000771978,61107CHMCL765NM
110000840485,44240SCHNL6019P
110000436975,61102LLFRN1250P
110000500217,45414YDRND3009P
110000432130,60401HRNDS30553
110000386868,44110CHMCL1099I
110001848671,49423HLLND430W1
110003715748,48836MYSCF445EV
110006060145,56118THNLLHWY60
110000420937,54124WRVLP160WP
110028018473,60623MGMCP2324S
110000846201,47390DLMRD723WE
110000593171,48732DKRNJNWEAD
110000424906,55343HLDYC11126
110032892680,46320QLNNT2400M
110000431328,60143MLPLX1301W
110003059234,62089QLNWD900SC
110002349655,49505DSPLY1340M
110002345383,61103TWDND1400E
110000390176,44512PCXXXMCCLU
110000387983,44139TLDNG28850
110000398819,46515NBCNC500SI
110008821123,55422TNNNT701NO
110000417512,53151BBTMT16250
110009517308,54729CRYRS9251S
110000797656,49001NWLCN2220P
110000403732,47660SMRVLCR110
110000427173,56302VSNSL70054
110000393379,45224PRCTR6083C
110000384067,43607CHMPC45BUR
110000436804,61074PWRLBSHIGH
110000383246,43420STYLC600HA
110000412232,49720DMCXX06342
110012705705,43558SRFRC2660S
110000402868,47371JYPRDRR4BO
110000431211,60134JHNSN300SO
110001131212,60101NDLMT479VI
110000433111,60455TRMPH8687S
110000407621,48506MDSTT624KE
110000404429,47960BVPKN501NS
110000439071,62260CSTMM700BH
110000408345,48854SFTYK700ZI
110000400959,46803FTWYN2535W
110009518628,54829STLLC1360F
110000386118,44087VNWTR1686E
110000438465,61911CLSSC520E2
110000394092,45331LLDFTMARTZ
110000394706,45408DYTNL1117W
110000405268,48089CDLLC23849
110000401324,46898PRCSN1430P
110002121490,54107KRGRN204WS
110000416363,53042HSHLD10EAS
110000398720,46514THSLM1119N
110005961101,61080TRNWY9EAST
110050463995,45042RNCNC232WE
110002122113,54952NRTHW1457E
110000408942,49016WLDRF177AN
110000418575,53209HRCLS5228N
110000418236,53202PHRMC2202N
110013287102,53024CDRBR870BA
110020695425,56320CLDSP422MA
110000390602,44657GNRLCREAR6
110000394626,45404BPXPL621BR
110002122756,55344PHLLP9700W
110011595247,47712NSLNC18WMA
110015683875,48218NTDST2DIVI
110000411518,49507BNTLR320HA
110000406828,48214PTRCH421LY
110000432318,60411CMBST333ST
110003117859,47240GCMCR125BA
110001360152,47620BLDNG901GI
110000426423,55901CRNLN2501V
110009396028,48854SSBHR200KI
110025317002,46737MTLDY37STI
110040978582,46072SRDCT100S5
110000410573,49423NTRRT1776A
110027985526,60433NDRWC27ELL
110037144783,46788RHNHR5345C
110000422025,54451PHLLP939SO
110000421179,54162NDSTRROUTE
110002035315,54950MRNPL222SP
110000431809,60176MRCNN9515W
110039493795,4942WPRRGH13295
110043693848,4661WSTLWR14RIV
110015660211,48176CNDTC25SIN
110000744543,46750WBSHM1375S
110001355435,62707SRFRC3101J
110001129699,46176PKSNC600NO
110043694357,44471SRPRD276ST
110069253667,6111WLCMNF495MA
110008658880,56002FRMLN3301T
110000747176,53186SLLVN809PH
110000431300,60143FPMHT1349W
110000438820,62069MNNLM415EM
110001352937,46516FPCRP223MI
110000405981,48165CNTNN29201
110000850570,44102STNDR2130W
110002034281,53806JSTNM716JA
110012278007,62960LDLWC5326I
110002451383,44135VNRLL4853W
110002319170,47948PRKRH811SI
110006819372,60614CLYBR2240N
110043963048,4677WSDLFR164SU
110069239826,6270WSLMNC45NCL
110000859054,53151STHWS2445S
110011586177,54303TLTLL1121M
110000537526,62450PRRFR217WE
110064208959,53154MGNMS44244
110001921699,53050GLSNR600SC
110018174679,60069PRKRH595SC
110006304917,45331BCKYG12280
110000537152,54451TMBST1TOMB
110006234869,4423WDRMXM1799G
110009372197,60101KNGCR1769A
110000401850,47112HDSNF545VA
110002123693,56082STPTR119WB
110001821663,60620JHNSN8522S
110000382899,43302VRHDD1295F
110018101114,60473BLLPC300WE
110020696102,56379STNPR336QU
110001367100,46406BVNNC5700W
110008059000,60084SRMSY800NC
110000387368,44125GRFLD4878C
110064148248,47401PRNCT305NC
110001129546,43567MBSPLWLINF
110002407262,60658CCCLB12200
110002113445,45242VBRFN11314
110000851506,60648CRDNK7777N
110000402145,47201MRHPC1333I
110000383308,43452CLTXC795SP
110000419930,53566DVNCT35021
110012704662,60007GFGNF751PR
110001366502,47201CMMNS1900M
110043693866,47374SNCLL55IND
110002453700,60104STCLR12025
110025332717,43528TNCML7134R
110039073472,4941WRGSGR28282
110002114667,46222NNCRB4060W
110022810555,48170PFSLN4565H
110002114266,46036RFLTX2500S
110042029159,44702GLTND155MA
110020518572,46773CMTMT216MN
110010011520,61832DMLLN1223E
110003111953,46254MRCNR66GUI
110002126226,61550RCKRC850NM
110007538628,61322ZNCCRMARQU
110000392520,45042SMRFT2205S
110018105959,61413MRMNMRTE15
110003583328,49351FCTRY9345C
110012178632,53588RTRNC1277E
110009424202,44113LJMNR2621W
110002037279,53132PRNTW5695W
110002118093,48332XTCRB34700
110002118431,48851SPRTN123ED
110028261547,62812STHRN45EIL
110001623869,43215NNFRK500DU
110000435985,60656CPRBS7300W
110002318830,48071WLPCN32200
110001383119,46818TTRSP1919W
110060259991,4606WVLVLN1528H
110002112552,44901GTNDS179EA
110003070541,46989PRCCX201NO
110002110509,44094XCLCR4580B
110009597999,48706TRVRS13544
110000700723,49001STRBR3205S
110041140342,47130CLRKS214CE
110001842089,49120MSSPR2612N
110001620130,44109THBRD4275B
110015679960,60638CPNCX7030W
110069226732,4607WHGHPR444WI
110002118226,48603SBSPR302WA
110002110260,44049MRCNB4530H
110054857259,4413WVLTRN292FU
110000903522,4614WLGHTN498PA
110000790840,48167PTCLM47050
110064350027,4464WFRSHMPBX57
110020637168,55128YRSHR71555
110012704911,54615LNDLK2LEES
110001848369,4904WGRNBY535EK
110003645093,48211MSCTC9500M
110013816004,49107CLRKL821EF
110000876561,53141TNCRP31221
110055498475,4744WGRFFN7358S
110035841177,47274THMPS201EA
110001823796,60007ZNTHM1851A
110058224274,5317WMRZNR139WG
110002112437,44836HRNSC423SK
110000419262,53233CRCNC407NO
110000389678,44438CNTNR7838I
110000397455,46241CHRYS1100S
110000387046,44112PRKRR1688A
110001290326,60101THLNG669WI
110000396401,46107JNSCH600BE
110000385770,44062JHNSN16025
110064164746,49040VNGRDM86WE
110002321381,46312PRXRNFOOTO
110002115773,46750PYLND501CE
110000396189,46041CRLLNSTATE
110000493724,46506CCFBR3659D
110000382005,43130NCHRH1115W
110001227066,60415LMCLT6433W
110000565497,44708SPRRD4719N
110000439972,62948THSLLRR2WE
110000417264,53115WKSHF611SU
110000436911,61085KRFTN300WR
110001386688,60612GLGRN2519W
110000385039,44004LTCWL3325M
110000391433,44820BCYRS260EB
110000406221,48180CLRCK26265
110004661759,45246CRNSH4933P
110000498998,61866RNTLP300SH
110000434708,60623CNTRL3200S
110000390078,44507GNRLX4040L
110000398472,46506BLLRD1711W
110002035333,54982NLSND431DI
110000430374,60098RNTZN14600
110008059126,60101KRCKC401SR
110008058494,49508SPCLT3700E
110013285104,48838TWRTM429EG
110041023629,46573TLMST65266
110002035093,53147GSSLH1101S
110000386939,44111GRNTD3200W
110002472191,46919PRMPREDWAR
110000593091,48331SPCLT20723
110005426912,54650MMNTNN5549
110000431952,60185NXNTL1860W
110000391816,44875SHLBY34MAN
110000428699,60005MBLLD2312T
110002121285,53545FRDMP215SA
110000394181,45346FLRDP1855S
110002125058,60174SLLVN36W46
110000435164,60632WLDRF4200S
110000433184,60468BNNTT515NF
110010302939,46706CNTCH1200P
110000388777,44254CCRTC120WD
110000381596,43050RLLSR105NS
110001679568,49058FLXFB1843G
110000797763,49016PSTDV275CL
110001685025,60174MRNMF3705O
110001812290,60614RCHHL2120N
110000497551,62249WCKSR11005
110000388401,44203BBCCK91STI
110000434539,60621CNDLC6201S
110000404376,47933RRDNN1009S
110000393583,45232NVRNM4650S
110001293966,49801THNLSONENE
110001319485,55413PRSPC1225W
110032899503,48505MBLLFG5340
110002349058,49412GRDSM411NO
110000396296,46052LCTRC1300I
110000408265,48843CHMTR3205E
110018151284,60638ZTCCR5005S
110005427323,54956KMBRL249NO
110000430490,60101RLLPR320ST
110000387457,44125ZLMNF6255H
110000418218,53202CHRTR114NJ
110002404951,54669NRTHR600BR
110000438143,61615PRDSP4349W
110001340139,60007NRTHM450CR
110004669895,44905SHLHC42NIN
110006542438,55362TWNCT520CH
110025317039,47111RRDNN1QUAL
110000384209,43612SFTYK5148T
110022523198,47042DVMRP6496S
110041087908,61201SPRKS1316T
110002112801,45044SHPRD3444Y
110005484957,53151LYLLM315S1
110019896727,45840PCNCD2151I
110000405963,48161TWBCR1600N
110025333155,46517DLVRY2931W
110003931210,55303MTPNC6400I
110031108584,49276GLBLT1144C
110037417202,5539WZZGLV86THS
110004675619,45840FLTCH21PRD
110039173854,4762WBNGBN8999W
110000401985,47150HTCHC5300G
110042001883,6205WFSHRN151EI
110022921819,4986WRTNTG651TR
110025333574,60441PRRMT149JL
110020518313,44622MTRSL4STUS
110039624485,5315WNPRCR16875
110055498377,4391WHMRCN34KEL
110002074111,4694WLGNSP8THAN
110002119029,49424RQSTF3460J
110031000985,46996KRYST9449S
110045415742,55411MNTRR1615W
110005426235,54241VMNCX19MAD
110043693857,4674WMGNXT13811
110000439678,62656CNTRLWEST5
110005885747,60610WTRSV701WE
110039564183,4904WKSRLM525KA
110000779701,46229LMNMF9850E
110000555113,43701KLLGG1675F
110057205206,4695WCVSTL371SA
110015782027,53566WSCNS17221
110069275064,4730WMPTMN471SC
110007054846,47553CNTRYOLDST
110000768296,55114SWLLG705RA
110000382700,43228RXNLB1509W
110000417683,53154HNKLC7760S
110000394289,45365MCHNC933OA
110000741797,44062MLLNG15535
110000402207,47201RVNND17THA
110002125824,60638SCNCM5401W
110000399578,46563SGRNL1433W
110013285266,61910LTTLF215EG
110008823274,55108TSYST1200E
110000426307,55746HBBNG3430E
110003594799,4813WTHTFR8BAKE
110000398230,46371WRKRF4744E
110000779881,49082CRNBL42COL
110000545367,44109VRDYP1101B
110000404580,48040DTRTD301GR
110000911684,45356MMNDS9054N
110007597225,46996GLBRTSTRD1
110000419324,53402RCNWT100HU
110002472182,46391TPRTHUSHWY
110001356247,60455MGRDR7455S
110042061229,49221DRCNV1365E
110000792660,47978NVRSL120EM
110000746079,54914MLLRL1919W
110000429466,60031RQTTC1550N
110000835696,55405PRCSN230NO
110000840528,43319NTDTC13060
110011942826,45338SPRCS4307S
110000733010,48079KZSLT916SO
110000767242,47302MKCHM1200R
110002121025,53214MLGCR10600
110000400664,46755PRDCT5809E
110000438134,61607PGTWN7000S
110000419002,53223FLXCR7664N
110010288385,60638MTLMT72SNA
110008706114,55119MSDVT1678R
110027985358,60016MSNGNNEINN
110001129939,46545RSTNC1718N
110000402118,47201KMCCR6345S
110004595368,43201CLRKG375EF
110018388859,6013WPNTRF14MUI
110067426609,61109MPHNL13CAP
110006864777,47802FDRLC42BUR
110009515060,5354WNGNRG35WDB
110043482567,4614WSTNLY51WES
110000767830,53024LSNLC2100W
110000422971,54880MSLNC2206W
110000748898,60439HRTGN15330
110041354003,60139DPGMC99INT
110002338881,46818NRTHM5001U
110002125343,60516RCKWL8245S
110004593397,45012HMLTN9THWA
110067041178,53066CRNTN132SO
110000727526,60164DMNCK555NO
110003138355,46580DNCND245DE
110039019763,44659DTCHQ1812D
110000419084,53224CCCLB11800
110000404232,47904TRWNC800HE
110005459459,54115LLDTB65HER
110007608017,55734MLTNQEVELE
110000412134,49684NRCMN395HU
110000420946,54130HRTFT801TH
110002112179,44676DMNTP453WM
110009657978,45242CNTNR9960A
110042072388,48217PPRTL600SO
110001816401,61832SCNCP74EAS
110057510331,4589WMDWST32KRE
110039204465,53224SRVCH932N1
110002115274,46516RBRTW3200M
110007769600,49431HRBSNUS31S
110002124941,60123NRTHM1524D
110001131052,60087MNVLLGREEN
110007778440,54217SRLLSRTE1B
110000850838,53121NSNKR601EC
110018192070,61036KRFTNWASHI
110008058341,48214MCKVN4500S
110069291493,4522WKFFSX5555F
110007630858,5603WFRMNT827E1
110001235994,46304RPRDCBURNS
110001816875,60153THDLC2500S
110000407916,48722NDSTR6051D
110002344561,60131CHMPN2553N
110002113980,45432STRND4403D
110000392281,45015VLCLM3620S
110067390273,6204WHLLSB1251N
110069309885,4464WPTLLS3652T
110002114275,46036SRVCS2200S
110060260943,4626WRVNGM47W96
110000540718,55904SNCFD30820
110038956822,48768TRCNC555EH
110002112623,44905DVRSF555PA
110000846229,46901MRCNT101EB
110001842016,48116MRCHC160SU
110069277464,5506WCMSTN27592
110002115470,46613RCNDS3809W
110029522817,62207SGRNF55VET
110000766822,45102SHLYB3204M
110002348228,56007FRBRN620AD
110042001071,4620WTHMTC627NC
110002111492,44281BMCNS470SU
110002115675,46721HNDYH110EO
110002115826,46761SPRRS115ES
110000538179,56316LKSDF500IN
110000903381,60007NTRNT1485L
110043970469,54436LYNNDW1929
110000422043,54455MSNPP100MA
110000426049,55432NNMNF14007
110000614247,48559GNRLMG1245
110041981870,49417MCHGN1500S
110004650949,44139LFRDM6090C
110003089149,46750GLPCH1890R
110001847440,48040VNSST2541M
110000438152,61639DRSSR2301N
110000405552,48116THRMF6150W
110000394500,45385CRBLN125FA
110000497114,47374WYNDR1590N
110001826463,49508MTLCM3281R
110001847431,48060STCLR1721D
110002109361,43219MTLGR1555N
110013674755,45817DTRND320SN
110000425193,55378CNTNN5505W
110000397213,46222MCLC02500N
110042015155,47202CMMNS10005
110000417656,53154CCTCX10001
110000422007,54449WYRHS1401E
110000437340,61125PRCSN1111S
110000381471,43025SFTYK581MI
110000424185,55107MRCNN139EV
110000426726,56001THDTS200WR
110000766797,44629LSCXXONE1A
110000741902,44870FRDMT3020T
110000405865,48150RBRKS12633
110000410421,49417VCNDS1855I
110000388642,44224THCPH4460H
110000398846,46515TLDYN1937S
110000437475,61244CSHXX1100T
110000394779,45414YDRND2520N
110000798450,55337RSMNT14300
110000385841,44077BRNTL830EE
110001237778,46526MRRYCPOBOX
110000388624,44224MRGND4560D
110000401413,46923PTRSR1100N
110000607558,46304BTHLHBURNS
110002126342,62062SPRRC25SCH
110000742028,46206MSCTC3100N
110000393592,45232PHTHL266WM
110000744614,43402CPRND1175N
110000396483,46135HPRTS2200S
110008858174,55112BSCND1275O
110002110108,44028CHPPW27500
110001333263,61704DLXCH2029I
110000858956,53148RSTLM8105F
110009596963,49684SRLBK2314S
110017404129,49017CLLFL155BR
110000385832,44076THCHMPOBOX
110042080324,60008MTRLS3650B
110000768517,60130BRDNN1401C
110001130945,55421HBFLL3900J
110000405106,48078DVNCD44650
110000407765,48622RNSLC505HO
110009388803,46360NDNND1801K
110000435020,60632GLDGL4400S
110000498738,43551NGTVP25875
110000742634,53187LLYPR1045P
110002355095,46544PNZPR1320S
110000383022,43343QNCYC206LI
110000382336,43207DSTNC2121N
110002109619,43502STYLM319NO
110000390461,44646FDWYS1301S
110000437297,61109PCFCS4301K
110002120455,53073SRCHS2EAST
110000424167,55107CNTRY155EA
110000425308,55406HNSTN26293
110000439767,62812MRHBTRURAL
110001619945,44102MRCNG11555
110002119332,49548LFSMN34532
110040863081,60538RRNDS1002G
110002117502,48170HWMTC41605
110007575409,47471WRTHNHWY23
110064315478,44035LCTRLTAYLO
110000381453,43025FBRLT341ON
110001289427,60623RLVNS3426S
110038691635,54944HRTNV825WM
110038932046,46803TKHMC1601W
110000402252,47202TYTND5555I
110000402314,47250CLFTY1335C
110000394485,45377RNDMR845CE
110002115568,46628SCHNM3636G
110001343859,60018CJRPR2323M
110024282186,43612CHRYS4000S
110000420134,53597SCNTF700EM
110000389204,44287PRMMB13985
110000384995,44004DTRXC1100N
110002113418,45242QLTYM8855B
110005445269,53818DVNCT1000P
110002384492,47106KMBLLHWY60
110000408666,49001DRMTL2100F
110000418762,53214RBPCH150SO
110000916910,62040RLLYT19THE
110000398267,46383PFZRP4901E
110000906146,44109MTHRS1000H
110000432568,60426CHCGH16751
110000390791,44667VLVGMELMSM
110000573692,54494CNSLD621BI
110002472084,47006HLLRMWESTP
110000889673,46563BMRKN1955N
110000402831,47362VSTNCSTRD3
110000577750,44820LYKNS3507R
110000768562,60131MDLST9375C
110000402216,47201RVSPL1225S
110058116729,60624CLRCM4242W
110000421124,54153CRMTC6150V
110000612944,46711CTSCR565HI
110001805155,61362STWRTSTATE
110000500440,61630STPRP600WE
110000388704,44240PLYMR1540S
110000416960,53086DCNCXHWY17
110002035100,53184SLCMP402NO
110007359456,62471FRSHD815PA
110000432069,60191TWNPL840LI
110000389124,44280VLLYC804ST
110000493788,46774SPRRL14214
110001685258,60044JSSPM1701R
110000396161,46036LSCRP1240S
110000421525,54303MBLLG410PR
110000431480,60160LNDBR1975N
110000418227,53202PFSTR1531N
110001825277,49036CLDWT600JA
110005423620,53222STRHD11123
110000594152,54241PRGNL606PA
110006004000,47882KNDLL1890C
110002114765,46241WBMTL90SOU
110000435039,60632GRHMP4800S
110009423971,44125BPXPL4800E
110000494698,61103DNFDS1126K
110000430301,60090SGRDH1351S
110000425683,55420FMSCR8635H
110002116031,46818GCNCX14520
110000389393,44310GNRLM1195H
110000592430,46774RQPCR10801
110002113542,45336RTTGR17066
110002110135,44030CRWFR394WH
110002463076,48801LMPRD2000E
110000429661,60053RGSTC8210N
110000398828,46515NCKLL52627
110000595240,60073BXTRHROUTE
110000745971,47905STLYM3300U
110000391344,44805PHLWY701VI
110000401770,46992WBSHM14501
110000389197,44286BYMTL4100C
110000421678,54307MDLCR2660W
110000594321,54912WHTCLN8495
110000393137,45213PGPRD5200L
110043798744,47446LHGHP121NO
110000532585,62040RPRDC2200M
110000408425,48867MTRPR201SD
110000433380,60504DNLXX555NC
110000438312,61832BHNHT1625E
110000594296,54843LSNPCRT8GE
110069446834,49001SMMTP6700S
110020054803,55124HNSNP65515
110002116228,47131FLLSC1415S
110000382559,43219PLSKL1770J
110003770027,55343MRCNM11001
110021037028,44870THRWR252SC
110000411037,49445BCCBB151NC
110000385486,44035SHLMT164FR
110004730391,43228SNSTC2080A
110000416498,53051MGNDSN94W1
110001928674,53177PTZMS17339
110000767126,46737FRMNTLORD5
110002119065,49441NNFRR1146N
110012603986,53190GNRCP757NN
110020653808,56241GRNTF1545H
110012704369,55346MCRDY6201B
110002111688,44410CNTRL3701W
110000439240,62305CPRND1800G
110000863183,47307MNCCS1406E
110010288116,60007CMPND1340H
110005474940,53932KMCHN671SM
110004614819,44050NSRVC110CO
110015796628,48189TRCHS1781P
110001845380,48130SWPST28NZE
110055498590,5359WLYCNN535MA
110013763533,61264RSPCL124TH
110006764812,47172HSCBN4414B
110009821434,4428WGLDSM3FIRS
110000417308,53121HDPCK979KO
110001817491,60632SKLNK49SKI
110009514329,5305WHRKRNN57W1
110043670890,5475WTLSRSW1899
110002318368,54901PNNWL3321N
110055470761,4483WPPGRC35SPR
110000494439,54915CNTNN1915W
110000593082,48314CDLLC67801
110000494661,60638RBWCR5025W
110000767135,46738FLTWD1850S
110000421017,54136SLCNC422SW
110000426771,56007MDWST2417M
110000436056,60658GRFFT12200
110001620700,44256PRMLD820WL
110000417291,53121GTZNC530SH
110043693893,49601VNPRT53EIG
110002037689,54981TRLTN107TO
110000392389,45036LCSSM1650K
110000390014,44501STLCT190NM
110012705858,44203MTRPR65ERO
110000385798,44062MDDLF15815
110002121178,53233BDGRS321N2
110000792875,46221STWRT1514D
110021113132,49444CNTRY339WH
110000833448,62222DLSTN102IO
110020518965,54302VLLYP536EL
110060257779,6160WRGSSL276SW
110000823440,44901CRSTL515NE
110001620657,43302STRTF2974M
110003066280,4680WWTRFR9CNSE
110001621184,45356HRTZL910SD
110003629191,48843TRSTT301CA
110000771503,45176DLTNCONEDU
110001285699,60160VRTCL2117N
110001921831,54702RMRFD313NH
110000390817,44667WLLBR169SM
110000424504,55121MDWST2750E
110000385930,44077PTPRC750BA
110001927283,53048RPHLN990RI
110031000627,44515VKNNV427TH
110064148266,46527SKYLNUSHWY
110012612967,4885WNTRXN822KI
110000781903,49508GTNDS34131
110000779890,48212MRCNS7170E
110012525972,44280NDSTR680LI
110003767424,5537WMDLLN4571V
110000392502,45042NLNDC912NE
110022921463,44720DBLDN5571G
110007157771,45342MNRCHSTATE
110000493485,44305NRTNC2664G
110005909981,60202CNHFF221LE
110000426851,56058DCTLC1100N
110000383095,43357HBRTC600ND
110002114140,45840PRTRC7654C
110031001092,48116PRRMT1147E
110000429073,60007TNGST1600B
110000419618,53532BRTNR813BU
110002378828,49002BCKLD5200E
110000422953,54880BCRLC2700W
110002110787,44110BRGRN1335E
110000381417,43025BYRCR1111O
110003899693,5532WSWYSY54SUT
110016951057,53186BRCFMW229N
110000436074,60658MDLND5300W
110013286933,60126SMBLX199DI
110005435582,53182GRVGR15241
110055949265,5315WNPRCRS81W1
110002118789,49111SHWNS71003
110000561179,56258SCHWN1602S
110000438964,62222SCTTR701HA
110002111161,44146KNTCN21417
110001352027,47804WBSHF2000N
110012704341,60176PRCSN4848N
110002123309,55432CSTMC7891N
110000420330,53718SFTYK2325D
110028004255,46732BRCRBSTATE
110002117520,48170MTKTC43963
110001129635,44102MNRCH5602C
110000389516,44317BRDGS1200F
110042000928,4351WDFNCM6728S
110005444732,54956PLXSC2121H
110002116638,47711DLMRC700EM
110043670729,4550WKNCRN455GA
110002064015,45502WDRWC4300R
110002115498,46614MLSDG4315S
110060261513,4560WSRMYN2154N
110001625439,45215STRNS100WI
110055498368,4303WNMTCC888IN
110060258037,4401WWTTRD567MI
110004599649,44107VNTRP1366W
110011467590,60076LWTNN990SK
110001445721,56187CMPBL115NI
110001443812,55107BRWNB345PL
110002122970,55413DRYFR2112B
110046278657,4950WPRDGN5CTTA
110000767536,48843WSTRN2440W
110002117575,48174SLRMC29350
110000572381,54402KRFTG1007T
110002110778,44109DRLNG908DE
110017401033,49250MRKML164US
110002110484,44094RWLDN34820
110002111223,44203WLCST1045E
110000877944,60617SSSTH79THS
110015782081,54911BNDND1132E
110002114694,46225CMPRS733WH
110000772799,60131MGBRS9101F
110002122854,55364CRMFG5338S
110055129267,45103HMLTN3995B
110017701968,4723WDVMRC1117W
110002110313,44055NRGYC3100E
110003099236,46601RRRGL1212H
110002125236,60426NCHRB15400
110012280361,6010WBRSVF454SC
110000617770,44104DMNDH6110G
110009515024,54923MCGRG290JU
110001624779,45215CLTXC320SW
110002125218,60415LNDSP10800
110002109682,43528BTTBC7400A
110000890812,55414MTLMT6292N
110002117673,48192MRCRY1212G
110012704779,55379DCTLC1000V
110018262253,60185WHTFR1891F
110000558879,49082SWFTC455SQ
110000433807,60559PRCST245EK
110000381532,43031TCHNC200EC
110000397464,46241CLDMT2301S
110000425353,55411DMNDV2020N
110000391264,44804MDWSTSTATE
110000393468,45227LSCXX4730M
110002378409,44601GHFBR1000N
110000434922,60629CMCCX3604W
110050813941,54177WSKNCCEDAR
110000500066,43420MRCNN2145C
110009596632,49028KHLMN404UN
110000431587,60164HTMPN310SW
110000392628,45052KSRST10743
110000400389,46733THNDR2200W
110000438429,61856GNRLCROUTE
110001848154,49038MDRNP3930B
110000388232,44146HKLLC7013K
110000833956,46206LLSNT4500W
110000396802,46201THMSN600NS
110000432354,60411FRDMT1000E
110001986281,45385LNCRP2455D
110000434174,60609NCHMC4650S
110000493760,46755MSCTC221SP
110000422837,54806LRSNJ4223R
110000381836,43103RYNLDREYNO
110002113668,45373SWRDR2001W
110000421053,54143BHLCNW1635
110069727157,48921BCLNS2800W
110002111811,44485PRLSS1401W
110001294108,48095WDSPC2240S
110000406686,48211SBRTX6455S
110000419397,53404CSTYB1600G
110001366888,47006NNFRN122WE
110001850426,55144MSNTP900BU
110010524511,44805FLTLS268EA
110011124700,48092NMLCT7243M
110018483871,60630RYCLN5540N
110000406418,48192JNSCH18000
110002117478,48160SMLBN630CO
110000498792,47331MTLPL1740G
110064191002,45801SPRRM625VI
110000430775,60110MCCNN400MA
110000436001,60657CRFTS1239W
110001617750,45833FRHFC911SP
110000398926,46516LPCCT28867
110000768722,60566NBSCF1555W
110001129564,44310HYGNC1245H
110000605630,47727WHRLPUSHIG
110000814762,43607TLDPC1149C
110002123452,55443GRCLP1414M
110000428877,60007LGHTN123SC
110024424167,47959MNNCRONEWA
110000396768,46176WLLMNONEPR
110000429144,60008LNHNT900CA
110000402403,47265RVNNR505IN
110040894048,60090FLDMN1023W
110000401930,47131KTCHNPOBOX
110000411796,49512LCKSN42455
110009516657,53036WSCNSW1232
110001926676,53224MYRNC8440N
110000439491,62525DCTRF1745N
110000392664,45066GYSTN200PI
110000382247,43201FRNKL1183E
110013847212,53223MRQTT8200W
110042011113,62048CHMTCROUTE
110000412287,49756HBTLC101DO
110000790975,61741SLGSL342EW
110000426977,56093BRWNPHIGHW
110064165200,48801CNTCH205NG
